Channel,Vehicle,age_min,age_max,gender,concat,a,b,c
Youtube,Trueview_ForReach_20년12월,65,69,F,YoutubeTrueview_ForReach_20년12월F6569,-4.1075,0.755943,0.53
Youtube,Trueview_ForReach_20년12월,7,12,M,YoutubeTrueview_ForReach_20년12월M712,-7.00095,1.444521,1
Youtube,Trueview_ForReach_20년12월,13,18,M,YoutubeTrueview_ForReach_20년12월M1318,-7.00095,1.444521,1
Youtube,Trueview_ForReach_20년12월,19,24,M,YoutubeTrueview_ForReach_20년12월M1924,-7.00095,1.444521,1
Youtube,Trueview_ForReach_20년12월,25,29,M,YoutubeTrueview_ForReach_20년12월M2529,-6.69288,1.350418,1
Youtube,Trueview_ForReach_20년12월,30,34,M,YoutubeTrueview_ForReach_20년12월M3034,-6.69288,1.350418,1
Youtube,Trueview_ForReach_20년12월,35,39,M,YoutubeTrueview_ForReach_20년12월M3539,-6.08691,1.226016,1
Youtube,Trueview_ForReach_20년12월,40,44,M,YoutubeTrueview_ForReach_20년12월M4044,-6.08691,1.226016,1
Youtube,Trueview_ForReach_20년12월,45,49,M,YoutubeTrueview_ForReach_20년12월M4549,-6.11468,1.155742,1
Youtube,Trueview_ForReach_20년12월,50,54,M,YoutubeTrueview_ForReach_20년12월M5054,-6.11468,1.155742,1
Youtube,Trueview_ForReach_20년12월,55,59,M,YoutubeTrueview_ForReach_20년12월M5559,-4.48765,0.790739,1
Youtube,Trueview_ForReach_20년12월,60,64,M,YoutubeTrueview_ForReach_20년12월M6064,-4.48765,0.790739,1
Youtube,Trueview_ForReach_20년12월,65,69,M,YoutubeTrueview_ForReach_20년12월M6569,-4.65018,0.823955,0.79
Youtube,Trueview_Instream_20년12월,7,12,F,YoutubeTrueview_Instream_20년12월F712,-6.67927,1.349691,1
Youtube,Trueview_Instream_20년12월,13,18,F,YoutubeTrueview_Instream_20년12월F1318,-6.67927,1.349691,1
Youtube,Trueview_Instream_20년12월,19,24,F,YoutubeTrueview_Instream_20년12월F1924,-6.67927,1.349691,1
Youtube,Trueview_Instream_20년12월,25,29,F,YoutubeTrueview_Instream_20년12월F2529,-6.11161,1.194439,1
Youtube,Trueview_Instream_20년12월,30,34,F,YoutubeTrueview_Instream_20년12월F3034,-6.11161,1.194439,1
Youtube,Trueview_Instream_20년12월,35,39,F,YoutubeTrueview_Instream_20년12월F3539,-5.94659,1.144777,1
Youtube,Trueview_Instream_20년12월,40,44,F,YoutubeTrueview_Instream_20년12월F4044,-5.94659,1.144777,1
Youtube,Trueview_Instream_20년12월,45,49,F,YoutubeTrueview_Instream_20년12월F4549,-5.49274,0.970453,1
Youtube,Trueview_Instream_20년12월,50,54,F,YoutubeTrueview_Instream_20년12월F5054,-5.49274,0.970453,1
Youtube,Trueview_Instream_20년12월,55,59,F,YoutubeTrueview_Instream_20년12월F5559,-5.11933,0.857721,0.82
Youtube,Trueview_Instream_20년12월,60,64,F,YoutubeTrueview_Instream_20년12월F6064,-5.11933,0.857721,0.82
Youtube,Trueview_Instream_20년12월,65,69,F,YoutubeTrueview_Instream_20년12월F6569,-4.6845,0.8078,0.57
Youtube,Trueview_Instream_20년12월,7,12,M,YoutubeTrueview_Instream_20년12월M712,-7.00573,1.437235,1
Youtube,Trueview_Instream_20년12월,13,18,M,YoutubeTrueview_Instream_20년12월M1318,-7.00573,1.437235,1
Youtube,Trueview_Instream_20년12월,19,24,M,YoutubeTrueview_Instream_20년12월M1924,-7.00573,1.437235,1
Youtube,Trueview_Instream_20년12월,25,29,M,YoutubeTrueview_Instream_20년12월M2529,-6.34698,1.247155,1
Youtube,Trueview_Instream_20년12월,30,34,M,YoutubeTrueview_Instream_20년12월M3034,-6.34698,1.247155,1
Youtube,Trueview_Instream_20년12월,35,39,M,YoutubeTrueview_Instream_20년12월M3539,-5.86465,1.158374,1
Youtube,Trueview_Instream_20년12월,40,44,M,YoutubeTrueview_Instream_20년12월M4044,-5.86465,1.158374,1
Youtube,Trueview_Instream_20년12월,45,49,M,YoutubeTrueview_Instream_20년12월M4549,-5.42934,1.023594,1
Youtube,Trueview_Instream_20년12월,50,54,M,YoutubeTrueview_Instream_20년12월M5054,-5.42934,1.023594,1
Youtube,Trueview_Instream_20년12월,55,59,M,YoutubeTrueview_Instream_20년12월M5559,-4.71557,0.802414,1
Youtube,Trueview_Instream_20년12월,60,64,M,YoutubeTrueview_Instream_20년12월M6064,-4.71557,0.802414,1
Youtube,Trueview_Instream_20년12월,65,69,M,YoutubeTrueview_Instream_20년12월M6569,-4.3256,0.645634,1
기타매체,아프리카tv,7,12,F,기타매체아프리카tvF712,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,13,18,F,기타매체아프리카tvF1318,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,19,24,F,기타매체아프리카tvF1924,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,25,29,F,기타매체아프리카tvF2529,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,30,34,F,기타매체아프리카tvF3034,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,35,39,F,기타매체아프리카tvF3539,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,40,44,F,기타매체아프리카tvF4044,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,45,49,F,기타매체아프리카tvF4549,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,50,54,F,기타매체아프리카tvF5054,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,55,59,F,기타매체아프리카tvF5559,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,60,64,F,기타매체아프리카tvF6064,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,65,69,F,기타매체아프리카tvF6569,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,7,12,M,기타매체아프리카tvM712,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,13,18,M,기타매체아프리카tvM1318,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,19,24,M,기타매체아프리카tvM1924,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,25,29,M,기타매체아프리카tvM2529,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,30,34,M,기타매체아프리카tvM3034,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,35,39,M,기타매체아프리카tvM3539,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,40,44,M,기타매체아프리카tvM4044,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,45,49,M,기타매체아프리카tvM4549,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,50,54,M,기타매체아프리카tvM5054,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,55,59,M,기타매체아프리카tvM5559,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,60,64,M,기타매체아프리카tvM6064,-3.670984058,0.626330242,0.2
기타매체,아프리카tv,65,69,M,기타매체아프리카tvM6569,-3.670984058,0.626330242,0.2
기타매체,overall,7,12,M,기타매체overallM712,-4.485990025,0.898516671,0.976
기타매체,overall,13,18,M,기타매체overallM1318,-4.485990025,0.898516671,0.976
기타매체,overall,19,24,M,기타매체overallM1924,-4.446794045,0.902405777,0.944
기타매체,overall,25,29,M,기타매체overallM2529,-4.424073088,0.901861677,0.952
기타매체,overall,30,34,M,기타매체overallM3034,-4.424073088,0.901861677,0.952
기타매체,overall,35,39,M,기타매체overallM3539,-4.307250804,0.863878802,0.952
기타매체,overall,40,44,M,기타매체overallM4044,-4.41929942,0.895470742,0.984
기타매체,overall,45,49,M,기타매체overallM4549,-4.270426657,0.864335354,0.92
기타매체,overall,55,59,M,기타매체overallM5559,-4.433407625,0.900962171,0.96
기타매체,overall,65,69,M,기타매체overallM6569,-4.456536779,0.84438853,0.936
기타매체,overall,7,12,F,기타매체overallF712,-4.462026919,0.827753232,0.952
기타매체,overall,13,18,F,기타매체overallF1318,-4.462026919,0.827753232,0.952
기타매체,overall,19,24,F,기타매체overallF1924,-4.412054987,0.806675823,0.944
기타매체,overall,25,29,F,기타매체overallF2529,-4.27515235,0.786951773,0.904
기타매체,overall,30,34,F,기타매체overallF3034,-4.27515235,0.786951773,0.904
기타매체,overall,35,39,F,기타매체overallF3539,-4.555789709,0.825374972,0.832
기타매체,overall,40,44,F,기타매체overallF4044,-4.565945535,0.862332764,0.816
기타매체,overall,45,49,F,기타매체overallF4549,-4.521043484,0.888791349,0.992
기타매체,overall,55,59,F,기타매체overallF5559,-4.570877465,0.865579536,0.816
기타매체,overall,65,69,F,기타매체overallF6569,-4.454169215,0.829453982,0.952
기타매체,overall,60,64,M,기타매체overallM6064,-4.456536779,0.84438853,0.936
기타매체,overall,50,54,M,기타매체overallM5054,-4.433407625,0.900962171,0.96
기타매체,overall,60,64,F,기타매체overallF6064,-4.454169215,0.829453982,0.952
기타매체,overall,50,54,F,기타매체overallF5054,-4.570877465,0.865579536,0.816
기타매체,Incross,7,12,M,기타매체IncrossM712,-3.552924275,0.858048105,0.3
기타매체,Incross,13,18,M,기타매체IncrossM1318,-3.552924275,0.858048105,0.3
기타매체,Incross,19,24,M,기타매체IncrossM1924,-3.552924275,0.858048105,0.3
기타매체,Incross,25,29,M,기타매체IncrossM2529,-3.552924275,0.858048105,0.3
기타매체,Incross,30,34,M,기타매체IncrossM3034,-3.552924275,0.858048105,0.3
기타매체,Incross,35,39,M,기타매체IncrossM3539,-3.552924275,0.858048105,0.3
기타매체,Incross,40,44,M,기타매체IncrossM4044,-3.552924275,0.858048105,0.3
기타매체,Incross,45,49,M,기타매체IncrossM4549,-3.552924275,0.858048105,0.3
기타매체,Incross,55,59,M,기타매체IncrossM5559,-3.552924275,0.858048105,0.3
기타매체,Incross,65,69,M,기타매체IncrossM6569,-3.552924275,0.858048105,0.3
기타매체,Incross,7,12,F,기타매체IncrossF712,-3.552924275,0.858048105,0.3
기타매체,Incross,13,18,F,기타매체IncrossF1318,-3.552924275,0.858048105,0.3
기타매체,Incross,19,24,F,기타매체IncrossF1924,-3.552924275,0.858048105,0.3
기타매체,Incross,25,29,F,기타매체IncrossF2529,-3.552924275,0.858048105,0.3
기타매체,Incross,30,34,F,기타매체IncrossF3034,-3.552924275,0.858048105,0.3
기타매체,Incross,35,39,F,기타매체IncrossF3539,-3.552924275,0.858048105,0.3
기타매체,Incross,40,44,F,기타매체IncrossF4044,-3.552924275,0.858048105,0.3
기타매체,Incross,45,49,F,기타매체IncrossF4549,-3.552924275,0.858048105,0.3
기타매체,Incross,55,59,F,기타매체IncrossF5559,-3.552924275,0.858048105,0.3
기타매체,Incross,65,69,F,기타매체IncrossF6569,-3.552924275,0.858048105,0.3
기타매체,Incross,60,64,M,기타매체IncrossM6064,-3.552924275,0.858048105,0.3
기타매체,Incross,50,54,M,기타매체IncrossM5054,-3.552924275,0.858048105,0.3
기타매체,Incross,60,64,F,기타매체IncrossF6064,-3.552924275,0.858048105,0.3
기타매체,Incross,50,54,F,기타매체IncrossF5054,-3.552924275,0.858048105,0.3
기타매체,MezzoMedia,7,12,M,기타매체MezzoMediaM712,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,13,18,M,기타매체MezzoMediaM1318,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,19,24,M,기타매체MezzoMediaM1924,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,25,29,M,기타매체MezzoMediaM2529,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,30,34,M,기타매체MezzoMediaM3034,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,35,39,M,기타매체MezzoMediaM3539,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,40,44,M,기타매체MezzoMediaM4044,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,45,49,M,기타매체MezzoMediaM4549,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,55,59,M,기타매체MezzoMediaM5559,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,65,69,M,기타매체MezzoMediaM6569,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,7,12,F,기타매체MezzoMediaF712,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,13,18,F,기타매체MezzoMediaF1318,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,19,24,F,기타매체MezzoMediaF1924,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,25,29,F,기타매체MezzoMediaF2529,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,30,34,F,기타매체MezzoMediaF3034,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,35,39,F,기타매체MezzoMediaF3539,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,40,44,F,기타매체MezzoMediaF4044,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,45,49,F,기타매체MezzoMediaF4549,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,55,59,F,기타매체MezzoMediaF5559,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,65,69,F,기타매체MezzoMediaF6569,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,60,64,M,기타매체MezzoMediaM6064,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,50,54,M,기타매체MezzoMediaM5054,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,60,64,F,기타매체MezzoMediaF6064,-4.263100389,0.497721178,0.3
기타매체,MezzoMedia,50,54,F,기타매체MezzoMediaF5054,-4.263100389,0.497721178,0.3
기타매체,tving,7,12,M,기타매체tvingM712,-4.750199685,0.360489509,0.3
기타매체,tving,13,18,M,기타매체tvingM1318,-4.750199685,0.360489509,0.3
기타매체,tving,19,24,M,기타매체tvingM1924,-4.750199685,0.360489509,0.3
기타매체,tving,25,29,M,기타매체tvingM2529,-4.750199685,0.360489509,0.3
기타매체,tving,30,34,M,기타매체tvingM3034,-4.750199685,0.360489509,0.3
기타매체,tving,35,39,M,기타매체tvingM3539,-4.750199685,0.360489509,0.3
기타매체,tving,40,44,M,기타매체tvingM4044,-4.750199685,0.360489509,0.3
기타매체,tving,45,49,M,기타매체tvingM4549,-4.750199685,0.360489509,0.3
기타매체,tving,55,59,M,기타매체tvingM5559,-4.750199685,0.360489509,0.3
기타매체,tving,65,69,M,기타매체tvingM6569,-4.750199685,0.360489509,0.3
기타매체,tving,7,12,F,기타매체tvingF712,-4.750199685,0.360489509,0.3
기타매체,tving,13,18,F,기타매체tvingF1318,-4.750199685,0.360489509,0.3
기타매체,tving,19,24,F,기타매체tvingF1924,-4.750199685,0.360489509,0.3
기타매체,tving,25,29,F,기타매체tvingF2529,-4.750199685,0.360489509,0.3
기타매체,tving,30,34,F,기타매체tvingF3034,-4.750199685,0.360489509,0.3
기타매체,tving,35,39,F,기타매체tvingF3539,-4.750199685,0.360489509,0.3
기타매체,tving,40,44,F,기타매체tvingF4044,-4.750199685,0.360489509,0.3
기타매체,tving,45,49,F,기타매체tvingF4549,-4.750199685,0.360489509,0.3
기타매체,tving,55,59,F,기타매체tvingF5559,-4.750199685,0.360489509,0.3
기타매체,tving,65,69,F,기타매체tvingF6569,-4.750199685,0.360489509,0.3
기타매체,tving,60,64,M,기타매체tvingM6064,-4.750199685,0.360489509,0.3
기타매체,tving,50,54,M,기타매체tvingM5054,-4.750199685,0.360489509,0.3
기타매체,tving,60,64,F,기타매체tvingF6064,-4.750199685,0.360489509,0.3
기타매체,tving,50,54,F,기타매체tvingF5054,-4.750199685,0.360489509,0.3
앱플레이어,overall,7,12,M,앱플레이어overallM712,-2.526202678,0.632409024,0.15
앱플레이어,overall,13,18,M,앱플레이어overallM1318,-2.526202678,0.632409024,0.15
앱플레이어,overall,19,24,M,앱플레이어overallM1924,-2.526202678,0.632409024,0.15
앱플레이어,overall,25,29,M,앱플레이어overallM2529,-2.526202678,0.632409024,0.15
앱플레이어,overall,30,34,M,앱플레이어overallM3034,-2.526202678,0.632409024,0.15
앱플레이어,overall,35,39,M,앱플레이어overallM3539,-2.526202678,0.632409024,0.15
앱플레이어,overall,40,44,M,앱플레이어overallM4044,-2.526202678,0.632409024,0.15
앱플레이어,overall,45,49,M,앱플레이어overallM4549,-2.526202678,0.632409024,0.15
앱플레이어,overall,55,59,M,앱플레이어overallM5559,-2.526202678,0.632409024,0.15
앱플레이어,overall,65,69,M,앱플레이어overallM6569,-2.526202678,0.632409024,0.15
앱플레이어,overall,7,12,F,앱플레이어overallF712,-2.526202678,0.632409024,0.15
앱플레이어,overall,13,18,F,앱플레이어overallF1318,-2.526202678,0.632409024,0.15
앱플레이어,overall,19,24,F,앱플레이어overallF1924,-2.526202678,0.632409024,0.15
앱플레이어,overall,25,29,F,앱플레이어overallF2529,-2.526202678,0.632409024,0.15
앱플레이어,overall,30,34,F,앱플레이어overallF3034,-2.526202678,0.632409024,0.15
앱플레이어,overall,35,39,F,앱플레이어overallF3539,-2.526202678,0.632409024,0.15
앱플레이어,overall,40,44,F,앱플레이어overallF4044,-2.526202678,0.632409024,0.15
앱플레이어,overall,45,49,F,앱플레이어overallF4549,-2.526202678,0.632409024,0.15
앱플레이어,overall,55,59,F,앱플레이어overallF5559,-2.526202678,0.632409024,0.15
앱플레이어,overall,65,69,F,앱플레이어overallF6569,-2.526202678,0.632409024,0.15
앱플레이어,overall,60,64,M,앱플레이어overallM6064,-2.526202678,0.632409024,0.15
앱플레이어,overall,50,54,M,앱플레이어overallM5054,-2.526202678,0.632409024,0.15
앱플레이어,overall,60,64,F,앱플레이어overallF6064,-2.526202678,0.632409024,0.15
앱플레이어,overall,50,54,F,앱플레이어overallF5054,-2.526202678,0.632409024,0.15
인벤,overall,7,12,M,인벤overallM712,0.593226551,-0.072448828,0.016
인벤,overall,13,18,M,인벤overallM1318,-1.887186747,0.617387986,0.09
인벤,overall,19,24,M,인벤overallM1924,-2.854943214,0.618908102,0.2
인벤,overall,25,29,M,인벤overallM2529,-2.687726383,0.650598446,0.15
인벤,overall,30,34,M,인벤overallM3034,-2.687726383,0.650598446,0.15
인벤,overall,35,39,M,인벤overallM3539,-2.045194614,0.657598698,0.1
인벤,overall,40,44,M,인벤overallM4044,-2.045194614,0.657598698,0.1
인벤,overall,45,49,M,인벤overallM4549,-2.045194614,0.657598698,0.1
인벤,overall,55,59,M,인벤overallM5559,-2.045194614,0.657598698,0.1
인벤,overall,65,69,M,인벤overallM6569,-0.212101995,0.292606324,0.03
인벤,overall,7,12,F,인벤overallF712,0.593226551,-0.072448828,0.016
인벤,overall,13,18,F,인벤overallF1318,0.754846505,0.17659797,0.02
인벤,overall,19,24,F,인벤overallF1924,-2.045194614,0.657598698,0.1
인벤,overall,25,29,F,인벤overallF2529,-1.054754976,0.601502559,0.05
인벤,overall,30,34,F,인벤overallF3034,-1.054754976,0.601502559,0.05
인벤,overall,35,39,F,인벤overallF3539,-1.054754976,0.601502559,0.05
인벤,overall,40,44,F,인벤overallF4044,-1.054754976,0.601502559,0.05
인벤,overall,45,49,F,인벤overallF4549,-1.054754976,0.601502559,0.05
인벤,overall,55,59,F,인벤overallF5559,-1.054754976,0.601502559,0.05
인벤,overall,65,69,F,인벤overallF6569,-0.212101995,0.292606324,0.03
인벤,overall,60,64,M,인벤overallM6064,-0.212101995,0.292606324,0.03
인벤,overall,50,54,M,인벤overallM5054,-2.045194614,0.657598698,0.1
인벤,overall,60,64,F,인벤overallF6064,-0.212101995,0.292606324,0.03
인벤,overall,50,54,F,인벤overallF5054,-1.054754976,0.601502559,0.05
루리웹,overall,7,12,M,루리웹overallM712,-1.054754976,0.601502559,0.05
루리웹,overall,13,18,M,루리웹overallM1318,-1.054754976,0.601502559,0.05
루리웹,overall,19,24,M,루리웹overallM1924,-2.526202678,0.632409024,0.1
루리웹,overall,25,29,M,루리웹overallM2529,-2.526202678,0.632409024,0.1
루리웹,overall,30,34,M,루리웹overallM3034,-2.526202678,0.632409024,0.1
루리웹,overall,35,39,M,루리웹overallM3539,-2.526202678,0.632409024,0.1
루리웹,overall,40,44,M,루리웹overallM4044,-2.526202678,0.632409024,0.1
루리웹,overall,45,49,M,루리웹overallM4549,-2.526202678,0.632409024,0.1
루리웹,overall,55,59,M,루리웹overallM5559,-1.054754976,0.601502559,0.05
루리웹,overall,65,69,M,루리웹overallM6569,-1.054754976,0.601502559,0.05
루리웹,overall,7,12,F,루리웹overallF712,-1.054754976,0.601502559,0.05
루리웹,overall,13,18,F,루리웹overallF1318,-1.054754976,0.601502559,0.05
루리웹,overall,19,24,F,루리웹overallF1924,-1.054754976,0.601502559,0.05
루리웹,overall,25,29,F,루리웹overallF2529,-1.054754976,0.601502559,0.05
루리웹,overall,30,34,F,루리웹overallF3034,-1.054754976,0.601502559,0.05
루리웹,overall,35,39,F,루리웹overallF3539,-1.054754976,0.601502559,0.05
루리웹,overall,40,44,F,루리웹overallF4044,-1.054754976,0.601502559,0.05
루리웹,overall,45,49,F,루리웹overallF4549,-1.054754976,0.601502559,0.05
루리웹,overall,55,59,F,루리웹overallF5559,-1.054754976,0.601502559,0.05
루리웹,overall,65,69,F,루리웹overallF6569,-1.054754976,0.601502559,0.05
루리웹,overall,60,64,M,루리웹overallM6064,-1.054754976,0.601502559,0.05
루리웹,overall,50,54,M,루리웹overallM5054,-1.054754976,0.601502559,0.05
루리웹,overall,60,64,F,루리웹overallF6064,-1.054754976,0.601502559,0.05
루리웹,overall,50,54,F,루리웹overallF5054,-1.054754976,0.601502559,0.05
틱톡,overall,7,12,M,틱톡overallM712,-1.211847834,0.343264129,0.1
틱톡,overall,13,18,M,틱톡overallM1318,-1.211847834,0.343264129,0.1
틱톡,overall,19,24,M,틱톡overallM1924,-1.211847834,0.343264129,0.1
틱톡,overall,25,29,M,틱톡overallM2529,-1.211847834,0.343264129,0.1
틱톡,overall,30,34,M,틱톡overallM3034,-1.211847834,0.343264129,0.1
틱톡,overall,35,39,M,틱톡overallM3539,-1.211847834,0.343264129,0.1
틱톡,overall,40,44,M,틱톡overallM4044,-1.211847834,0.343264129,0.1
틱톡,overall,45,49,M,틱톡overallM4549,-1.211847834,0.343264129,0.1
틱톡,overall,55,59,M,틱톡overallM5559,-1.211847834,0.343264129,0.1
틱톡,overall,65,69,M,틱톡overallM6569,-1.211847834,0.343264129,0.1
틱톡,overall,7,12,F,틱톡overallF712,-1.211847834,0.343264129,0.1
틱톡,overall,13,18,F,틱톡overallF1318,-1.211847834,0.343264129,0.1
틱톡,overall,19,24,F,틱톡overallF1924,-1.211847834,0.343264129,0.1
틱톡,overall,25,29,F,틱톡overallF2529,-1.211847834,0.343264129,0.1
틱톡,overall,30,34,F,틱톡overallF3034,-1.211847834,0.343264129,0.1
틱톡,overall,35,39,F,틱톡overallF3539,-1.211847834,0.343264129,0.1
틱톡,overall,40,44,F,틱톡overallF4044,-1.211847834,0.343264129,0.1
틱톡,overall,45,49,F,틱톡overallF4549,-1.211847834,0.343264129,0.1
틱톡,overall,55,59,F,틱톡overallF5559,-1.211847834,0.343264129,0.1
틱톡,overall,65,69,F,틱톡overallF6569,-1.211847834,0.343264129,0.1
틱톡,overall,60,64,M,틱톡overallM6064,-1.211847834,0.343264129,0.1
틱톡,overall,50,54,M,틱톡overallM5054,-1.211847834,0.343264129,0.1
틱톡,overall,60,64,F,틱톡overallF6064,-1.211847834,0.343264129,0.1
틱톡,overall,50,54,F,틱톡overallF5054,-1.211847834,0.343264129,0.1
Digital,TEADS,7,12,M,DigitalTEADSM712,-3.523149929,0.798611672,0.22
Digital,TEADS,13,18,M,DigitalTEADSM1318,-3.523149929,0.798611672,0.22
Digital,TEADS,19,24,M,DigitalTEADSM1924,-3.523149929,0.798611672,0.22
Digital,TEADS,25,29,M,DigitalTEADSM2529,-3.523149929,0.798611672,0.22
Digital,TEADS,30,34,M,DigitalTEADSM3034,-3.523149929,0.798611672,0.22
Digital,TEADS,35,39,M,DigitalTEADSM3539,-3.523149929,0.798611672,0.22
Digital,TEADS,40,44,M,DigitalTEADSM4044,-3.523149929,0.798611672,0.22
Digital,TEADS,45,49,M,DigitalTEADSM4549,-3.523149929,0.798611672,0.22
Digital,TEADS,55,59,M,DigitalTEADSM5559,-3.523149929,0.798611672,0.22
Digital,TEADS,65,69,M,DigitalTEADSM6569,-3.523149929,0.798611672,0.22
Digital,TEADS,7,12,F,DigitalTEADSF712,-3.523149929,0.798611672,0.22
Digital,TEADS,13,18,F,DigitalTEADSF1318,-3.523149929,0.798611672,0.22
Digital,TEADS,19,24,F,DigitalTEADSF1924,-3.523149929,0.798611672,0.22
Digital,TEADS,25,29,F,DigitalTEADSF2529,-3.523149929,0.798611672,0.22
Digital,TEADS,30,34,F,DigitalTEADSF3034,-3.523149929,0.798611672,0.22
Digital,TEADS,35,39,F,DigitalTEADSF3539,-3.523149929,0.798611672,0.22
Digital,TEADS,40,44,F,DigitalTEADSF4044,-3.523149929,0.798611672,0.22
Digital,TEADS,45,49,F,DigitalTEADSF4549,-3.523149929,0.798611672,0.22
Digital,TEADS,55,59,F,DigitalTEADSF5559,-3.523149929,0.798611672,0.22
Digital,TEADS,65,69,F,DigitalTEADSF6569,-3.523149929,0.798611672,0.22
Digital,TEADS,60,64,M,DigitalTEADSM6064,-3.523149929,0.798611672,0.22
Digital,TEADS,50,54,M,DigitalTEADSM5054,-3.523149929,0.798611672,0.22
Digital,TEADS,60,64,F,DigitalTEADSF6064,-3.523149929,0.798611672,0.22
Digital,TEADS,50,54,F,DigitalTEADSF5054,-3.523149929,0.798611672,0.22
Digital,Everytime,7,12,M,DigitalEverytimeM712,-3.523149929,0.798611672,0.05
Digital,Everytime,13,18,M,DigitalEverytimeM1318,-3.523149929,0.798611672,0.05
Digital,Everytime,19,24,M,DigitalEverytimeM1924,-3.523149929,0.798611672,0.05
Digital,Everytime,25,29,M,DigitalEverytimeM2529,-3.523149929,0.798611672,0.05
Digital,Everytime,30,34,M,DigitalEverytimeM3034,-3.523149929,0.798611672,0.05
Digital,Everytime,35,39,M,DigitalEverytimeM3539,-3.523149929,0.798611672,0.05
Digital,Everytime,40,44,M,DigitalEverytimeM4044,-3.523149929,0.798611672,0.05
Digital,Everytime,45,49,M,DigitalEverytimeM4549,-3.523149929,0.798611672,0.05
Digital,Everytime,55,59,M,DigitalEverytimeM5559,-3.523149929,0.798611672,0.05
Digital,Everytime,65,69,M,DigitalEverytimeM6569,-3.523149929,0.798611672,0.05
Digital,Everytime,7,12,F,DigitalEverytimeF712,-3.523149929,0.798611672,0.05
Digital,Everytime,13,18,F,DigitalEverytimeF1318,-3.523149929,0.798611672,0.05
Digital,Everytime,19,24,F,DigitalEverytimeF1924,-3.523149929,0.798611672,0.05
Digital,Everytime,25,29,F,DigitalEverytimeF2529,-3.523149929,0.798611672,0.05
Digital,Everytime,30,34,F,DigitalEverytimeF3034,-3.523149929,0.798611672,0.05
Digital,Everytime,35,39,F,DigitalEverytimeF3539,-3.523149929,0.798611672,0.05
Digital,Everytime,40,44,F,DigitalEverytimeF4044,-3.523149929,0.798611672,0.05
Digital,Everytime,45,49,F,DigitalEverytimeF4549,-3.523149929,0.798611672,0.05
Digital,Everytime,55,59,F,DigitalEverytimeF5559,-3.523149929,0.798611672,0.05
Digital,Everytime,65,69,F,DigitalEverytimeF6569,-3.523149929,0.798611672,0.05
Digital,Everytime,60,64,M,DigitalEverytimeM6064,-3.523149929,0.798611672,0.05
Digital,Everytime,50,54,M,DigitalEverytimeM5054,-3.523149929,0.798611672,0.05
Digital,Everytime,60,64,F,DigitalEverytimeF6064,-3.523149929,0.798611672,0.05
Digital,Everytime,50,54,F,DigitalEverytimeF5054,-3.523149929,0.798611672,0.05
Digital,스타일쉐어,7,12,M,Digital스타일쉐어M712,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,13,18,M,Digital스타일쉐어M1318,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,19,24,M,Digital스타일쉐어M1924,-3.523149929,0.798611672,0.01
